session_id,target
1,0.00013939479397573373
2,2.3012701764430654e-05
3,0.0013442615256640416
4,7.594450868107444e-05
5,0.0011107043292502257
6,0.00014673028689578675
7,0.007266353971500885
8,0.000569488306438896
9,7.434627014434739e-05
10,0.0011276426454735623
11,0.0024484143739783248
12,0.0002438014527689559
13,0.00012183151396589795
14,0.03931968218465865
15,0.015326515062018311
16,0.0004020535726325664
17,0.0011123244863822975
18,0.00014854090021080364
19,0.00420139178611783
20,9.600235853202862e-05
21,0.01484739826866344
22,1.938902979962748e-06
23,0.004232550085601302
24,0.00025325847820194947
25,0.013088352857535944
26,0.001029141559890759
27,0.00047674627827471144
28,2.0917405078386788e-05
29,0.029566552683987234
30,0.005668417646350536
31,0.029902882288318642
32,0.08187360575774144
33,0.0001249478653122129
34,0.0001771362027689638
35,0.04228348703151002
36,0.0005747052021333248
37,1.1926000125106374e-05
38,6.79118802004649e-05
39,0.005520163519467769
40,3.1232356277333565e-05
41,0.01707704670186317
42,0.00014686505069592677
43,0.0011758142247580894
44,0.0003850249244708268
45,0.05354967089165937
46,0.010022195898649224
47,0.00046819122336412105
48,8.71826277841564e-05
49,0.007283782467634548
50,9.712697737286036e-05
51,1.2836242101670605e-05
52,0.0008334088831303174
53,0.015715506144056892
54,0.0022363260474269394
55,0.008098378751297219
56,0.00040464815602717975
57,3.0687904851167965e-05
58,1.6469988684341954e-05
59,4.092052063858074e-05
60,6.2944134670207846e-06
61,0.00014480382392443542
62,0.0007974592000818854
63,8.470274841153895e-05
64,0.010272635066466959
65,0.0001741792836888673
66,0.00011180022290298457
67,0.0004883229023197606
68,0.0044822345691384385
69,0.05296977916899635
70,7.424062102033813e-05
71,0.008152348879628839
72,0.008130141800690832
73,0.0041545588770922175
74,0.0009185931837707524
75,0.0016445988370314005
76,0.004802555203619572
77,0.0033602239042201465
78,0.004504430083522318
79,0.0009325722896689501
80,3.997840506611409e-05
81,4.411695341130143e-05
82,7.296213583773028e-05
83,3.171380885955522e-05
84,0.3289075500507915
85,0.002580199160393396
86,0.00010872445895159918
87,0.006870960351214375
88,0.003394386498485882
89,0.0026585176482139894
90,0.07792263935716337
91,9.471627262890364e-05
92,2.6591724425430257e-05
93,0.11314525442646446
94,4.6128884470151256e-05
95,0.00017352658783804245
96,2.6745030257855692e-05
97,0.016935259710376037
98,8.161144766708437e-05
99,3.83325779040194e-05
100,0.0037948727853519544
101,7.5115264639718e-05
102,0.001166932289975646
103,0.00016269867751183948
104,0.0005527586754127948
105,0.002036826956774579
106,7.73470037583894e-05
107,5.212384472753589e-05
108,0.0011922875698429872
109,0.00023930282435644757
