session_id,target
1,0.00026669802192818773
2,2.868282145482368e-05
3,0.001449857586148007
4,2.7654642559847815e-05
5,0.0023361035532142417
6,0.00013187615395754936
7,0.007834263504651778
8,0.0029115714564559086
9,9.893295824303977e-05
10,0.002453446069883797
11,0.0022327437415789134
12,7.627496059600604e-05
13,0.00011380106943161766
14,0.011750524185837923
15,0.005395701838738324
16,0.0003003691925509989
17,0.004407603335038853
18,4.826229045169077e-05
19,0.009980345488679045
20,3.4742350861403496e-05
21,0.06156856943727431
22,1.320283627349772e-05
23,0.002048094029596335
24,0.0002735377668318243
25,0.04892269901959743
26,0.001065491116687825
27,0.00016345858239690252
28,6.601601712153986e-05
29,0.02701400690002734
30,0.005062428188160769
31,0.01718451571090671
32,0.03391726954142493
33,0.00017415038375982007
34,0.00021028932759341464
35,0.015066230533223951
36,0.001566156674672552
37,2.2066678940514203e-05
38,2.6631260665067333e-05
39,0.004940433057813865
40,4.8272882742127463e-05
41,0.00617292037911131
42,0.00024108493629735583
43,0.002489151960298713
44,0.0009182378858139217
45,0.040666271355456036
46,0.0028885127081702514
47,0.00038401896437924857
48,0.00020675298468681325
49,0.0024081219907810853
50,7.119265698195764e-05
51,4.218079139649083e-05
52,0.0018092614501446446
53,0.05800452325258382
54,0.0024947913193737008
55,0.00463805168521945
56,0.0006100073633449108
57,5.6861769063407606e-05
58,5.523617658342865e-05
59,8.282709746863907e-05
60,1.4913192454479783e-05
61,9.351872565170532e-05
62,0.0007128890606605349
63,7.13425228843308e-05
64,0.00578734529026917
65,7.332154622828764e-05
66,4.5181221960885517e-05
67,0.0004229663309441895
68,0.0020458969174329887
69,0.1247851024279179
70,0.0001146471390066787
71,0.003666241538758763
72,0.003478019717258783
73,0.002276177988721844
74,0.0011711990080579635
75,0.002106232242886562
76,0.004095205490910161
77,0.0025839839534618192
78,0.004807103471032392
79,0.0021948794446319353
80,3.933344770552458e-05
81,0.00012448983558800561
82,9.767643481574492e-05
83,4.915714163987418e-05
84,0.34076307360408337
85,0.0025794696061973792
86,4.58299480670709e-05
87,0.007523921706844845
88,0.004585866266326409
89,0.0028180714056982906
90,0.17373348859317367
91,8.898156395860049e-05
92,4.13618687891173e-05
93,0.04722998061343252
94,0.00017795216540732954
95,0.0014326254666831007
96,3.236349669935456e-05
97,0.005882372900640056
98,3.3714220239313883e-05
99,0.00011996775997357157
100,0.003701724952301373
101,8.191307589827483e-05
102,0.0019602466182531
103,0.0003710527574943251
104,0.001149943775437414
105,0.0008658037369199415
106,0.00011460169546272786
107,0.00012206770650727445
108,0.003087382428333314
109,8.334649149972525e-05
110,6.582346201583746e-05
111,0.004841044119272828
112,3.976434727270863e-05
113,0.0005551424619019307
114,3.892189125243946e-05
115,0.00013593013412845247
116,1.9774669648645624e-05
117,0.0003629777930874824
118,0.00837149068881119
119,5.845321632282964e-05
120,0.00496325091118506
121,5.7309939584898644e-05
122,0.00010982717106961674
123,0.00014075821380151674
124,0.0032528817195377445
