session_id,target
1,6.846860144406561e-05
2,7.551816555514181e-06
3,0.0004393717155928588
4,1.0487787720302643e-05
5,0.0003614582547241565
6,6.903732845942132e-05
7,0.0038701163143029975
8,0.0003796377276113604
9,2.5124875696386507e-05
10,0.0006676169971953039
11,0.0009703000283547881
12,0.00011862831602065478
13,8.508175905959871e-05
14,0.05580118412354651
15,0.0074047798079463845
16,0.0003036044795099943
17,0.000513528388640467
18,5.9068483957275775e-05
19,0.004827035129202266
20,3.272763801655435e-05
21,0.012136117560409635
22,3.6377287938683047e-07
23,0.0016074111480984562
24,4.949835398878175e-05
25,0.0060563043548690345
26,0.0001511481630664629
27,0.00019408079294500576
28,6.5322394679923855e-06
29,0.02639812936873423
30,0.0029755221567056775
31,0.02698445167096325
32,0.04728316003801652
33,5.565515733503335e-05
34,8.161572897635176e-05
35,0.06002243066568538
36,0.0005046904325785647
37,1.4346768288695623e-06
38,2.2542342535340436e-05
39,0.0029125694027393517
40,1.016776380294191e-05
41,0.008159548869289343
42,6.514232937676806e-05
43,0.0003031954445923248
44,9.759301914543312e-05
45,0.10215077133214973
46,0.0046341397681569805
47,0.00031500145545476296
48,4.5512113139568556e-05
49,0.002815482371993168
50,2.5664009803541866e-05
51,2.194958653447853e-06
52,0.0002755942010514671
53,0.01631060491905
54,0.0012501322994164686
55,0.0029178359158219497
56,8.86198289180551e-05
57,9.87077508369829e-06
58,1.1039049821288598e-05
59,1.533917308144794e-05
60,1.8258627039460556e-06
61,4.8923201328143785e-05
62,0.0005499863847005767
63,2.9337926008434622e-05
64,0.0039011865874650107
65,6.562259567456587e-05
66,4.0613077983230095e-05
67,0.0002553634923506519
68,0.0015575603921176675
69,0.06066941872522325
70,3.151826594631621e-05
71,0.003975258924671343
72,0.0035015066756810967
73,0.00155442332174626
74,0.00033503454957406345
75,0.000545525635958615
76,0.002075259397630749
77,0.002886082703519718
78,0.0029379548565340394
79,0.00029788126412457893
80,2.6893096784884128e-05
81,1.6022931519890375e-05
82,2.5824022842644706e-05
83,8.381148039297524e-06
84,0.46456202070568836
85,0.000994814644553041
86,3.72344414035059e-05
87,0.004152895940330007
88,0.001976707563157441
89,0.0023988644157841026
90,0.09068870198973587
91,4.371969130952148e-05
92,8.301226428705027e-06
93,0.10394148580410932
94,1.7502690681799374e-05
95,6.061223081676994e-05
96,8.684794331818436e-06
97,0.007317245436576768
98,6.025441473566018e-05
99,1.313904399776785e-05
100,0.001963899737103715
101,7.58411482336951e-05
102,0.0004659677684773576
103,8.18875716127733e-05
104,0.00025724072929582284
105,0.001006375029662713
106,2.1451478072385412e-05
107,2.1022490378450008e-05
108,0.0004697840065237805
109,8.701794740683031e-05
110,9.069382446434912e-06
111,0.0004810693895373561
112,2.830500434146877e-06
113,0.00020691791438616996
114,1.8125762946783296e-05
115,9.290026197624713e-06
116,3.4962003287342005e-06
117,0.00030480828437755585
118,0.0012407831257079745
119,1.320318080498468e-05
120,0.005395226802466843
121,1.286393897370254e-05
122,6.0276456454701493e-05
123,4.626978673969699e-05
124,0.0006468531431888411
125,0.014421008486972859
126,1.1305262776954506e-05
127,6.68390694306414e-05
128,9.099701198319347e-05
129,0.0038788671331636553
130,0.006535501084918265
131,0.0019782513830421855
132,0.00442063348972595
133,0.006288425508535489
134,0.00025748512751087497
135,4.8961794050325676e-05
136,0.003756383542601625
137,2.7459387788048457e-05
138,0.00462991650368494
139,5.689831538620327e-05
140,6.24426025103859e-05
141,5.779150601791842e-06
142,7.982733879828072e-05
143,0.0003252490319756611
144,0.004127683545842761
145,2.2958682278157168e-05
146,0.002689550114056275
147,2.8002937879898717e-05
